"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212190","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","1bf49d2e-0419-4aeb-8ad1-49177564d36f","","","","","","","2022-04-25T00:00:00Z","","115","115","2022","4","25","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","ee7f548f-4837-4d66-9023-3ab593e10704","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Hawkesbury Institute for the Environment, Western Incidental observations","","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","8813092","","Nicola Hanrahan","9","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","","2017","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-12.9","132.8","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","97697163-d8bc-437d-b460-5e3bfb588d96","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Biological Record Scheme data from various contributors","","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","98775","","Churchill, Sue K","","","","","","","","","PRESENT","","","","","","","","","","09fc9e2b-734b-41cf-9ba9-cc0821476f7f","","","","","","","1987-11-08T00:00:00Z","","312","312","1987","11","8","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.2","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","9369b9d0-1876-4571-9dd1-a2b404cd3b67","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212237","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2022-06-03T00:00:00Z","","154","154","2022","6","3","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.4","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","316ec89c-520c-4c56-8bf0-3e0650738a3f","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212006","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","09fda3f6-66f6-4b9f-9e4f-905eff08d74b","","","","","","","2022-04-11T00:00:00Z","","101","101","2022","4","11","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","59e3293b-5009-4f26-8afa-0bc4f27d5e81","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11211958","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","89e90bef-a8b4-46f5-ac04-4f13bddc2c63|ee6c932a-85ce-4584-9313-084d34634226|9d54b1de-a2fe-4878-8630-2bf158446098|db666ab4-72c8-4188-ab4f-bcb81a98d851|8c618733-8a51-48ab-b3da-378543b4e562|b3960064-dc16-40a9-be96-9f6eb3c15bd6|95561191-cdb6-40dc-885f-682b70af3394","","","","","","","2022-04-23T00:00:00Z","","113","113","2022","4","23","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","0d01a500-168e-45d6-bc48-9038528ff8a4","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Collated dataset from original version of the Northern Territory Fauna Atlas","","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","392089","","","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","1989-05-27T00:00:00Z","","147","147","1989","5","27","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-13.6","132.6","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","0a668e8e-4c22-4f51-9286-db92ee2df078","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212072","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","0d01a500-168e-45d6-bc48-9038528ff8a4","","","","","","","2022-04-23T00:00:00Z","","113","113","2022","4","23","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","9d54b1de-a2fe-4878-8630-2bf158446098","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11216546","","Tony Schultz","1","","","","","","","","PRESENT","","","","","","","Entangled and dead on barbed wire fence. Photographed by Tony Schultz and species confirmed by Laura Ruykys. ","","","","","","","","","","","","","","2023","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-13.7","130.7","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","40e7fa86-f297-45da-b165-8b2e94f904da","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Groote Eylandt Satellite island incidental records 2006","","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","3024","","Fisher, Alaric","","","","","","","","","PRESENT","","","","","","","","","","993e9360-e75d-4425-8aa4-dd35f08a10c3","","","","","","","2006-08-23T00:00:00Z","","235","235","2006","8","23","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-13.7","136.6","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","3d806754-56f4-4885-81d5-7dbbc7fa488c","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","4472278","","Bruce Thomson","","","","","","","","","PRESENT","","","","","","","","","","b0805db1-6507-4ce6-aa5c-a42baf74a6f4|b1980f6f-f3f4-484e-8a44-a6f860448b35|b89aec5f-af42-4255-8fed-c72f3d21654d","","","","","","","","","","","2019","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-13.6","132.7","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","b054c3b7-5692-423b-ba8b-f236c0ba7228","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11211997","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","20f47117-2280-4ac1-b328-86f3c58d23c4","","","","","","","2022-04-13T00:00:00Z","","103","103","2022","4","13","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","2c3ad3e8-83ab-4bce-a304-57505d6544dd","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212156","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","0a73141d-fe9b-43bc-97e5-547ce2bb185b","","","","","","","2022-04-23T00:00:00Z","","113","113","2022","4","23","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","5bf921b3-eb4f-4fff-8d70-f564dfdda1f8","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212013","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","51ec1c90-ed82-464c-992f-aeb4a2648d2d","","","","","","","2022-06-09T00:00:00Z","","160","160","2022","6","9","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.2","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","c50c63ec-ff61-4bc0-a459-fc2cd7bf6cb2","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","6359028","","Top End Speleological Society","500","","","","","","","","PRESENT","","","","","","","Documented as "">500 ghost bats""","","","4ff8b746-5db5-449d-a8da-0b8e93e4ec57","","","","","","","","","","","1991","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.1","131.9","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","4a8ee346-04fe-4221-b6fd-ec206977ae23","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11211927","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","b21d9dc2-b80a-4e25-869c-ca2c7f72dc1f","","","","","","","2022-06-09T00:00:00Z","","160","160","2022","6","9","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","ee6d5ff5-e03e-40e1-b9b0-e9002f3db577","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","6359025","","Top End Speleological Society","1","","","","","","","","PRESENT","","","","","","","","","","76ea46e3-d395-48bb-945c-d1150fe5efd9","","","","","","","","","","","1991","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.1","131.8","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","dd7de208-1898-4b2c-a5d0-cdccb4267b07","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","6359033","","Bruce Thomson","","","","","","","","","PRESENT","","","","","","","","","","b054c3b7-5692-423b-ba8b-f236c0ba7228","","","","","","","","","","","2019","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-13.6","132.7","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","b89aec5f-af42-4255-8fed-c72f3d21654d","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Ghost Bat detectability trial","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11200797","","Laura Ruykys","9","","","","","","","","PRESENT","","","","","","","Quantity of individuals cannot be determined, only number of passes.","","","","","","","","","","2020-05-22T00:00:00Z","","143","143","2020","5","22","","Open savanna woodland","Video recording","","","","","","Claravale 5_1","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.1","131.9","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","fd6949b3-4fd2-481f-904e-6624e2ba1003","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212453","","Laura Ruykys, Anna Miller, Damien Stanioch","1","","","","","","","","PRESENT","","","","","","","Adult male, forearm length 106 mm, animal weight 114 g","","","1f5aa869-a533-45ae-aa55-c8ae533e6719","","","","","","","2022-06-14T00:00:00Z","","165","165","2022","6","14","","Savanna woodland","Live trapping","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","8c3e7cb7-9902-4738-8353-3734c3d376de","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212328","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","17632930-cd88-4ec7-862f-00b8f37ef8da","","","","","","","2022-06-30T00:00:00Z","","181","181","2022","6","30","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","5b55bbd5-d4e9-4dd5-979f-1ece0d4307dd","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Ghost Bat detectability trial","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212480","","Laura Ruykys","5","","","","","","","","PRESENT","","","","","","","Quantity of individuals cannot be determined.","","","","","","","","","","2020-11-07T00:00:00Z","","312","312","2020","11","7","","Mixed spp. open grassy woodland","Video recording","","","","","","NNP001 Plot 1","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.2","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","ba2fa502-b491-4540-8a69-9c40d0e1462f","","","","","","","","","","","Event"
