OBJECTID,PA_ID,PA_PID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,NRS_MPA,GAZ_AREA,GIS_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,MGT_PLAN,RES_NUMBER,ZONE_TYPE,EPBC,LONGITUDE,LATITUDE,PA_SYSTEM,Shape__Area,Shape__Length
112,TAS_50252,TAS_50252_bw,Southwest,National Park,NP,II,Y,,0,0.41320511,1951/10/24 00:00:00+00,2013/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50252,,State,145.92618448,-43.41796802,NRS,4.59237869916e-07,0.00345511380252691
113,QLD_0903KRN001,QLD_0903KRN001,Kinrara,National Park,NP,II,Y,,7580,7608.56753527,2003/10/10 00:00:00+00,2003/10/10 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0903KRN001,,State,144.95091518,-18.4549658,NRS,0.00650776963203428,0.480295886740483
114,WA_41568,WA_41568,Unnamed WA41568,Nature Reserve,NR,Ia,Y,,23.141,28.54172431,1991/02/15 00:00:00+00,1991/02/15 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA41568,,State,115.36085925,-33.65016881,NRS,2.7740446901233e-05,0.0711721545625538
116,NSW_N1203,NSW_N1203,Mount Grenfell,State Conservation Area,SCA,II,Y,,6096,6142.95940073,2020/12/01 00:00:00+00,2020/12/01 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,J,,T,1,M,N1203,,State,145.38685084,-31.35039436,NRS,0.00582307684225908,0.657967765121356
118,SA_0357,SA_0357,Mylor,Conservation Park,CP,VI,Y,,89.98550851,45.08638285,1997/02/27 00:00:00+00,1997/02/27 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,N,SA_0357,,State,138.76823853,-35.04017388,NRS,4.45386425491825e-05,0.0424926575761517
119,VIC_1874,VIC_1874,Joop I84 B.R.,Natural Features Reserve,NFR,IV,Y,,6.825,6.82531298,1987/09/22 00:00:00+00,1992/09/29 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1874,,State,142.15846604,-36.06990437,NRS,6.82820253315e-06,0.0120164015845292
120,VIC_1375,VIC_1375,Everton I6 B.R,Natural Features Reserve,NFR,IV,Y,,3.839,3.83981264,1979/05/01 00:00:00+00,1979/05/01 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1375,,State,146.5413058,-36.37233361,NRS,3.8560406213e-06,0.00969766637081158
121,VIC_4597,VIC_4597,Neilborough B.R.,Natural Features Reserve,NFR,IV,Y,,3.92,3.92062299,2002/02/26 00:00:00+00,2004/04/06 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4597,,State,144.20026094,-36.55864813,NRS,3.9465246104375e-06,0.00834775901667983
123,VIC_597,VIC_597,Gannawarra Red Gum Swamp N.C.R.,Natural Features Reserve,NFR,Ia,Y,,147.697,147.66539902,1986/09/30 00:00:00+00,2014/07/22 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,597,,State,144.0739307,-35.69111385,NRS,0.000147034373470836,0.0514543614660429
125,TAS_10922,TAS_10922_j,Surrey Hills Estate,Conservation Covenant,ACCP,IV,Y,,0,32.30141287,2010/03/03 00:00:00+00,2010/03/03 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,NFVP,T,1,M,TAS10922,,Private,145.78299808,-41.45976269,NRS,3.4811182359837e-05,0.0257594373444602
126,CWTH_IPA26,CWTH_IPA26,Babel Island,Indigenous Protected Area,IPA,V,Y,,460,450.90320042,2009/04/01 00:00:00+00,2009/04/01 00:00:00+00,TAS,IMG,DCCEEW,C,,T,1,M,IPA26,,Indigenous,148.33144183,-39.94556484,NRS,0.000475196362720224,0.188891321333568
127,VIC_4990,VIC_4990,Capels Crossing SS.R.,Natural Features Reserve,NFR,III,Y,,339.072,0.00242573,2009/03/31 00:00:00+00,2009/03/31 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2024,T,2,N,4990,,State,143.89807593,-35.57851271,NRS,2.4093175915e-09,0.0270478788617926
128,VIC_1165,VIC_1165,Baring North I111 B.R,Natural Features Reserve,NFR,IV,Y,,20.44,20.42867891,1979/05/01 00:00:00+00,1986/11/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1165,,State,142.05430958,-35.3086474,NRS,2.0246609607425e-05,0.0270074113600825
130,WA_33581,WA_33581,Leda,Nature Reserve,NR,Ia,Y,,437.1028,437.06725612,1975/09/05 00:00:00+00,1994/12/30 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,M,WA33581,,State,115.80202986,-32.27605559,NRS,0.000418373037806555,0.143189447433754
131,BHA_10,BHA_10,Carnarvon Station,Nature Refuge,NREF,IV,Y,,59018,56971.55641645,2007/03/02 00:00:00+00,2007/03/02 00:00:00+00,QLD,BHA,QLD_DES,P,,T,1,M,10,,Private,147.64096143,-24.84710217,NRS,0.0508866080546885,1.40755613073575
132,VIC_3388,VIC_3388,Sandpatch,Wilderness Zone,WZ,Ib,Y,,0,0.09371946,1992/06/30 00:00:00+00,1992/06/30 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,M,3388,,State,149.52723501,-37.6663564,NRS,9.5643429958e-08,0.422567974736393
133,SA_458,SA_458,Unnamed (No.HA458),Heritage Agreement,HA,III,Y,,394.1497135,394.93611942,1991/02/14 00:00:00+00,1991/02/14 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_458,,State,139.51387647,-35.08001285,NRS,0.000390355718546662,0.18618917437088
134,TAS_22336,TAS_22336_a,Fanfare Angora Stud #1,Conservation Covenant,ACCP,IV,Y,,0,15.12368745,2006/07/06 00:00:00+00,2006/07/06 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS22336,,Private,147.34428949,-42.93864999,NRS,1.6679071209977e-05,0.0198276517280636
135,TAS_50691,TAS_50691,Coal Point,Conservation Area,CA,IV,Y,,0,61.96703232,2011/09/28 00:00:00+00,2011/09/28 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50691,,State,147.32221868,-43.34390423,NRS,6.87722917825785e-05,0.127788976243837
138,VIC_1287,VIC_1287,Mildura I221 B.R.,Natural Features Reserve,NFR,IV,Y,,11.824,11.80102623,1990/05/08 00:00:00+00,2003/11/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1287,,State,142.1506433,-34.27852887,NRS,1.15532712916225e-05,0.0150524267593828
140,SA_1701,SA_1701,Unnamed (No.HA1701),Heritage Agreement,HA,III,Y,,541.72026576,544.35568694,2024/02/08 00:00:00+00,2024/02/08 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1701,,State,133.3860101,-32.10957969,NRS,0.000520114841950772,0.206249623520107
141,SA_0832,SA_0832,Sceale Bay,Conservation Park,CP,III,Y,,532.61044032,535.07261404,1995/04/20 00:00:00+00,2006/06/29 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,N,SA_0832,,State,134.19188272,-32.94066592,NRS,0.000515952821786275,0.160860479041888
142,VIC_2222,VIC_2222,Carngham B.R.,Natural Features Reserve,NFR,IV,Y,,5.591,5.59226341,1983/11/22 00:00:00+00,1986/11/05 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2222,,State,143.5745655,-37.62474434,NRS,5.7075927607765e-06,0.0104485698046859
143,NTWA_0028,NTWA_0028,NTWA Bushland covenant (0028),Conservation Covenant,ACCP,IV,Y,,0,31.90006396,2002/06/26 00:00:00+00,2002/06/26 00:00:00+00,WA,NTWA,NTWA,P,"Use GIS_AREA with caution, covenant covers both bushland and farmland and may/may not cover the entire parcel",T,1,M,0028,,Private,118.223098,-33.30643513,NRS,3.08840357925e-05,0.031138213138653
144,TAS_20792,TAS_20792,Apslawn #2,Conservation Covenant,ACCP,IV,Y,,0,42.64423721,2002/01/25 00:00:00+00,2002/07/16 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS20792,,Private,148.19774481,-41.92852986,NRS,4.62886574282375e-05,0.0307322565936599
145,WA_23138,WA_23138,Kodj Kodjin,Nature Reserve,NR,Ia,Y,,204.1488,206.93460234,1950/09/15 00:00:00+00,1991/03/28 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA23138,,State,117.77980102,-31.45196989,NRS,0.000196351664320305,0.0580856528306674
146,VIC_3419,VIC_3419,Lake Tyers S.P.,State Park,SP,III,Y,,8695.075,8684.45201185,1984/06/19 00:00:00+00,1984/06/19 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Update  Shape 2020,T,1,N,3419,,State,148.06412752,-37.78476871,NRS,0.00888248209792308,1.84152612226621
147,TAS_14179,TAS_14179_b,Bluemans Run #6,Conservation Covenant,ACCP,IV,Y,,0,6.08067642,2017/04/17 00:00:00+00,2017/04/17 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Rev_Fund,T,1,M,TAS14179,,Private,147.99121868,-42.05887559,NRS,6.613683329402e-06,0.0105374542385601
148,SA_0157,SA_0157,Mullinger Swamp,Conservation Park,CP,IV,Y,,13.00820117,12.9778747,1976/01/15 00:00:00+00,1976/01/15 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,1,M,SA_0157,,State,140.96834226,-36.85374088,NRS,1.31130531461915e-05,0.0173357594050426
149,TAS_50252,TAS_50252_cn,Southwest,National Park,NP,II,Y,,0,0.6282725,1951/10/24 00:00:00+00,2013/12/18 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,,B,1,M,TAS50252,,State,145.96972998,-43.42511023,NRS,6.98346875384e-07,0.00395260597442476
150,TAS_50735,TAS_50735,Middle Arm,Conservation Area,CA,IV,Y,,0,194.43240809,2011/09/07 00:00:00+00,2011/09/07 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50735,,State,146.84208557,-41.18568951,NRS,0.000208672335082349,0.161790567650787
151,TAS_20191,TAS_20191_e,Far South Wilderness Lodge,Conservation Covenant,ACCP,IV,Y,,0,7.37176445,2001/09/26 00:00:00+00,2001/09/26 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS20191,,Private,146.99181619,-43.34328095,NRS,8.1831083532075e-06,0.0169957993000277
152,VIC_1573,VIC_1573,Nanny Creek B.R.,Natural Features Reserve,NFR,IV,Y,,1.74,1.73998825,1988/08/23 00:00:00+00,2006/01/24 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1573,,State,145.01966652,-37.27524005,NRS,1.76772959265e-06,0.00617027366994589
153,QLD_0559EER001,QLD_0559EER001,Mount Eerwah,Conservation Park,CP,III,Y,,64.5,64.67433698,1989/04/22 00:00:00+00,2016/07/01 00:00:00+00,QLD,QLD_DES,QLD_DES,G,,T,1,M,0559EER001,,State,152.90884327,-26.48236661,NRS,5.85454841771425e-05,0.0404292578776738
154,QLD_NR129,QLD_NR129,Gerygone Gully,Nature Refuge,NREF,VI,Y,,3.84,3.85482453,2008/04/18 00:00:00+00,2008/04/18 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA333,,Private,152.92240317,-26.76249474,NRS,3.497892481752e-06,0.011836029910193
155,WA_29823,WA_29823,Condarnin Rock,Nature Reserve,NR,Ia,Y,,258.9988,259.08088194,1969/06/27 00:00:00+00,1969/06/27 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,D,WA29823,,State,119.67166711,-31.31964515,NRS,0.000245491735971778,0.0641720180744887
156,VIC_2810,VIC_2810,Puckapunyal SS.R.,Natural Features Reserve,NFR,III,Y,,23.6271,23.63471112,1979/03/20 00:00:00+00,1979/03/20 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,Boundary updated since CAPAD 2016,T,1,N,2810,,State,144.93415066,-37.01119857,NRS,2.39295560545225e-05,0.0493466359007066
157,TAS_21510,TAS_21510_b,Pegarah Rd King Island,Conservation Covenant,ACCP,IV,Y,,0,1.4487202,2004/03/10 00:00:00+00,2004/03/24 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,PFRP,T,1,M,TAS21510,,Private,144.09923968,-39.9404748,NRS,1.5266148142095e-06,0.00657975226565617
158,VIC_2918,VIC_2918,Nunniong Plain N.F.S.R.,Natural Features Reserve,NFR,III,Y,,2317.595,2318.28228022,1979/12/03 00:00:00+00,1979/12/03 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2918,,State,147.95311296,-37.15423951,NRS,0.00235143001721926,0.289108945899605
159,WA_07535,WA_07535,Carrolup,Nature Reserve,NR,Ia,Y,,30.2553,30.26841732,1901/06/21 00:00:00+00,1970/03/23 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA07535,,State,117.36351167,-33.69265196,NRS,2.9433140184199e-05,0.0226043705367318
161,TAS_50687,TAS_50687_ah,Cataraqui Point,Conservation Area,CA,V,Y,,0,0.09686879,2011/08/03 00:00:00+00,2011/08/03 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC. This protected area was in Marine CAPAD in 2016 (PA_ID_grp 322),B,1,N,TAS50687,,State,143.8810048,-39.97698182,NRS,1.0213033916e-07,0.00147764193860154
162,VIC_3209,VIC_3209,Glenelg River (2) SS.R.,Natural Features Reserve,NFR,III,Y,,43.57,43.57057926,1974/03/05 00:00:00+00,1979/06/12 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,3209,,State,141.23895989,-37.97181529,NRS,4.4675071012653e-05,0.0331754849158524
163,VIC_2012,VIC_2012,Leitchville B.R.,Natural Features Reserve,NFR,IV,Y,,9.262,9.26184244,1986/09/30 00:00:00+00,2013/02/23 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2012,,State,144.34037168,-35.87805547,NRS,9.2436000734615e-06,0.0275132037156285
164,SA_751,SA_751,Unnamed (No.HA751),Heritage Agreement,HA,III,Y,,4.77359158,4.75626827,1993/03/19 00:00:00+00,1993/03/19 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_751,,State,139.94603278,-37.26648018,NRS,4.831520507312e-06,0.0155815384133146
165,VIC_3009,VIC_3009,Tarrawingee SS.R.,Natural Features Reserve,NFR,III,Y,,24.661,24.66575165,1987/02/11 00:00:00+00,1987/02/11 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,3009,,State,146.45708969,-36.41529197,NRS,2.47834524637065e-05,0.0417636770587282
166,VIC_1752,VIC_1752,Willow Grove B.R.,Natural Features Reserve,NFR,IV,Y,,2.906,2.90539099,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1752,,State,146.18509167,-38.08166547,NRS,2.9834366020745e-06,0.00832369084038697
167,TAS_14434,TAS_14434_b,Watch House Hills #1,Conservation Covenant,ACCP,IV,Y,,0,25.74481255,2022/09/13 00:00:00+00,2022/09/13 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Rev_Fund,T,1,M,TAS14434,,Private,147.91715469,-42.34206976,NRS,2.8125221992979e-05,0.0220943360563394
168,VIC_4700,VIC_4700,Edna Bowman N.C.R.,Natural Features Reserve,NFR,Ia,Y,,0.791,0.79051318,1971/09/03 00:00:00+00,2006/08/31 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4700,,State,144.19437222,-38.40583981,NRS,8.153184651e-07,0.00463683194511719
169,VIC_3575,VIC_3575,Concordia Gully,Reference Area,RA,Ia,Y,,0,884.18093446,1998/06/25 00:00:00+00,1998/06/25 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,M,3575,,State,148.77326874,-37.0484233,NRS,0.000895625887840118,0.139094759628962
170,VIC_1950,VIC_1950,Charlton East I160 B.R,Natural Features Reserve,NFR,IV,Y,,121.467,121.48516022,1987/09/22 00:00:00+00,2006/07/20 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1950,,State,143.40690465,-36.2937667,NRS,0.000121880215699598,0.0653455272728411
171,NSW_N0071,NSW_N0071,Biamanga,National Park,NP,II,Y,,13749.37,13569.30469111,1994/11/30 00:00:00+00,2006/04/07 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,J,,T,1,M,N0071,,State,149.9501846,-36.45513187,NRS,0.0136486681624154,1.54905968054164
173,QLD_NR3757,QLD_NR3757,Johnstone River,Nature Refuge,NREF,VI,Y,,27,29.03453237,2007/03/02 00:00:00+00,2011/06/17 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP19094,,Private,145.63246735,-17.3466237,NRS,2.4682728863841e-05,0.0368866104357339
174,VIC_1188,VIC_1188,Gerahmin B.R.,Natural Features Reserve,NFR,IV,Y,,19.763,19.74899401,1979/05/01 00:00:00+00,1980/06/25 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1188,,State,142.77276342,-35.14760194,NRS,1.953494438395e-05,0.0196456950806186
177,NT_PA115,NT_PA115,Charles Darwin,National Park,NP,V,Y,,1350,1302.804195,1998/04/08 00:00:00+00,1998/04/08 00:00:00+00,NT,NT_PWCNT,NT_PWCNT,G,NT POR 055 5015 is an administrative parcel number,T,1,I,,,State,130.87638174,-12.45135098,NRS,0.00108322604788778,0.156301165984122
180,VIC_3346,VIC_3346,Mount Samaria,State Park,SP,II,Y,,7442.724,399.48327653,1979/04/26 00:00:00+00,1979/04/26 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,2,M,3346,,State,146.10453089,-36.88695707,NRS,0.000403814784788806,0.087824211046402
183,VIC_4784,VIC_4784,Illawarra H8A B.R.,Natural Features Reserve,NFR,IV,Y,,2.175,2.17583622,2004/10/19 00:00:00+00,2004/10/19 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4784,,State,142.68990364,-37.05322399,NRS,2.2041585924125e-06,0.00646550425474885
184,SA_83,SA_83,Unnamed (No.HA83),Heritage Agreement,HA,III,Y,,5.45867957,5.4700763,1986/09/30 00:00:00+00,1986/09/30 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_83,,State,138.71406217,-35.03461249,NRS,5.4034105327435e-06,0.0152687662152153
185,QLD_NR318,QLD_NR318,Thornton View,Nature Refuge,NREF,VI,Y,,353.8823,354.09092142,2007/03/02 00:00:00+00,2020/03/27 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,PA1023,,Private,152.32022919,-27.84516945,NRS,0.00032438256264573,0.131743087959181
186,NTWA_0117,NTWA_0117,NTWA Bushland covenant (0117),Conservation Covenant,ACCP,IV,Y,,0,197.96107359,2010/01/15 00:00:00+00,2010/01/15 00:00:00+00,WA,NTWA,NTWA,P,"Use GIS_AREA with caution, covenant covers both bushland and farmland and may/may not cover the entire parcel",T,1,M,0117,,Private,117.8317425,-32.9680115,NRS,0.000190936938545,0.0905338273376914
187,SA_1044,SA_1044,Unnamed (No.HA1044),Heritage Agreement,HA,III,Y,,322.62026857,0.00278113,1993/03/29 00:00:00+00,1993/03/29 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,2,N,SA_1044,,State,140.64418495,-34.87033793,NRS,3.8445683625e-09,0.0299557624820726
188,VIC_2114,VIC_2114,Killawarra H107 B.R.,Natural Features Reserve,NFR,IV,Y,,2.006,2.00655732,1986/09/30 00:00:00+00,2005/04/19 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,2114,,State,146.24484213,-36.2577311,NRS,2.0121485566375e-06,0.00612140174849829
189,SA_1336,SA_1336,Unnamed (No.HA1336),Heritage Agreement,HA,III,Y,,42.7363604,42.78809323,2005/08/30 00:00:00+00,2005/08/30 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_1336,,State,138.54290909,-35.47305537,NRS,4.24922309547305e-05,0.0343480308506842
190,NSW_N0718,NSW_N0718,Billinudgel,Nature Reserve,NR,Ia,Y,,826.8904,826.76615326,1996/04/04 00:00:00+00,2021/12/03 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0718,,State,153.53495135,-28.48029305,NRS,0.000761825546698456,0.304872982396412
191,VIC_1738,VIC_1738,Menzies Creek B.R.,Natural Features Reserve,NFR,IV,Y,,0.617,0.61694163,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1738,,State,145.40576821,-37.92001327,NRS,6.32142267703e-07,0.00452196688997047
192,VIC_1232,VIC_1232,Albacutya I171 B.R.,Natural Features Reserve,NFR,IV,Y,,133.059,133.04604268,1979/05/01 00:00:00+00,2003/07/29 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,M,1232,,State,141.9587766,-35.84639253,NRS,0.0001327358490482,0.100529907572737
193,VIC_821,VIC_821,Verandah Swamp W.R,Nature Conservation Reserve,NCR,Ia,Y,,17.062,17.06605218,1987/09/22 00:00:00+00,1992/05/06 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,821,,State,142.1258002,-36.57186193,NRS,1.7181606242575e-05,0.0160490057865002
194,SA_635,SA_635,Unnamed (No.HA635),Heritage Agreement,HA,III,Y,,1036.8154342,1038.73813606,1992/05/25 00:00:00+00,1992/05/25 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_635,,State,137.03781833,-35.14990791,NRS,0.00102747970691408,0.22103323569263
195,NSW_N0479,NSW_N0479,Tabletop,Nature Reserve,NR,Ia,Y,,103.5589,101.79697607,1965/09/24 00:00:00+00,1971/07/30 00:00:00+00,NSW,NSW_DCCEEW,NSW_DCCEEW,G,,T,1,M,N0479,,State,147.06231218,-35.86560522,NRS,0.000101583023404268,0.0454703721361015
197,VIC_1680,VIC_1680,Nillumbik G139 B.R,Natural Features Reserve,NFR,IV,Y,,1.093,1.09356084,1997/06/17 00:00:00+00,1997/06/17 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1680,,State,145.17877097,-37.68822889,NRS,1.1170517186305e-06,0.00593167261109888
199,VIC_4667,VIC_4667,Tin Pot Hill B.R.,Natural Features Reserve,NFR,IV,Y,,9.919,9.92199697,2005/04/19 00:00:00+00,2005/04/19 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,4667,,State,143.55866503,-36.78458054,NRS,1.00163948615015e-05,0.0144930287470962
201,TAS_50664,TAS_50664_b,Disappointment Bay,State Reserve,SR,II,Y,,0,63.94771646,2011/06/29 00:00:00+00,2011/06/29 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50664,,State,143.98479914,-39.60344208,NRS,6.70614814915075e-05,0.0626546751293048
202,SA_498,SA_498,Unnamed (No.HA498),Heritage Agreement,HA,III,Y,,51.11281215,51.17927275,1991/05/07 00:00:00+00,1991/05/07 00:00:00+00,SA,SA_DEW,SA_DEW,P,,T,1,N,SA_498,,State,138.88318026,-35.43205497,NRS,5.07992683650945e-05,0.0280091385917327
204,TAS_50099,TAS_50099_b,Night Island,Conservation Area,CA,VI,Y,,0,0.75891793,1951/04/11 00:00:00+00,2012/10/24 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC. This protected area was in Marine CAPAD in 2016 (PA_ID_grp 294),B,1,I,TAS50099,,State,148.0190146,-40.49627986,NRS,8.0620280496e-07,0.00447873557704361
205,TAS_50025,TAS_50025_a,Central Plateau,Conservation Area,CA,VI,Y,,0,100558.41726132,1978/09/12 00:00:00+00,2023/03/08 00:00:00+00,TAS,TAS_VAR,NRE_TAS,G,,T,1,M,TAS50025,,State,146.52822993,-41.87159529,NRS,0.108989685907635,5.33132220258617
206,WA_01313,WA_01313,Totadgin,Conservation Park,CP,II,Y,,257.0218,257.65604784,1888/05/08 00:00:00+00,2001/02/14 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA01313,,State,118.21534817,-31.57292663,NRS,0.000244789692359947,0.0631604842429791
207,VIC_798,VIC_798,"Freshwater Swamp, Yarrock W.R",Natural Features Reserve,NFR,VI,Y,,17.634,17.63644458,1987/09/22 00:00:00+00,1990/03/20 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,798,,State,141.2093225,-36.28940898,NRS,1.7692567922593e-05,0.0186580890319761
208,TAS_51119,TAS_51119,Sumac,Regional Reserve,RR,III,Y,,0,9861.56763958,1996/12/25 00:00:00+00,2013/12/11 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,Transfer of FRs,T,1,N,TAS51119,,State,144.98129339,-41.19090702,NRS,0.0105858401869072,0.621177634879788
210,WA_51602,WA_51602,Unnamed WA51602,Nature Reserve,NR,Ia,Y,,399.192,399.08050488,2013/11/11 00:00:00+00,2013/11/11 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA51602,,State,118.27981473,-32.34221056,NRS,0.000382285569340646,0.10208752924474
212,QLD_NR256,QLD_NR256,Pindari,Nature Refuge,NREF,VI,Y,,82.12,82.84492169,2008/08/29 00:00:00+00,2008/08/29 00:00:00+00,QLD,QLD_DES,QLD_DES,P,PA_ID/PA_PID based on old Reserve Number.,T,1,N,AP18904,,Private,150.76029481,-23.72604909,NRS,7.33579646640055e-05,0.038856645442948
215,CWTH_IPA11,CWTH_IPA11,Guanaba,Indigenous Protected Area,IPA,IV,Y,,99,0.00021236,2000/11/14 00:00:00+00,2000/11/14 00:00:00+00,QLD,IMG,DCCEEW,C,,T,2,M,IPA11,,Indigenous,153.20713861,-27.94654493,NRS,1.96085149e-10,0.0165280182941445
216,WA_25708,WA_25708,Unnamed WA25708,Nature Reserve,NR,Ia,Y,,239.2704,239.28877441,1960/07/29 00:00:00+00,1991/08/09 00:00:00+00,WA,WA_DBCA,WA_DBCA,G,,T,1,I,WA25708,,State,117.64239869,-32.63106661,NRS,0.000229931525142804,0.0936146544342394
217,SA_0006,SA_0006,Yumbarra,Conservation Park,CP,VI,Y,,324351.967966,0.00091009,1968/05/30 00:00:00+00,2006/06/29 00:00:00+00,SA,SA_DEW,SA_DEW,G,,T,2,M,SA_0006,,State,133.37794225,-31.81675408,NRS,3.03195562e-10,0.0346601853090747
218,TAS_50781,TAS_50781_c,Gellibrand Point,Nature Recreation Area,NRA,V,Y,,0,0.01491434,2011/08/03 00:00:00+00,2011/08/03 00:00:00+00,TAS,NRE_TAS,NRE_TAS,G,CLAC,B,1,N,TAS50781,,State,147.40891991,-42.96485787,NRS,1.6455006596e-08,0.000614725538327028
219,TAS_14196,TAS_14196_e,Rokeby Hills Reserve,Conservation Covenant,ACCP,IV,Y,,0,11.60318656,2010/09/14 00:00:00+00,2010/09/14 00:00:00+00,TAS,TAS_PRIV,NRE_TAS,P,Offset,T,1,M,TAS14196,,Private,147.42361911,-42.89953387,NRS,1.27884898754775e-05,0.0347548897332013
220,VIC_1168,VIC_1168,Spindles B.R.,Natural Features Reserve,NFR,IV,Y,,18.109,18.10014623,1979/05/01 00:00:00+00,2003/07/29 00:00:00+00,VIC,VIC_DEECA,VIC_DEECA,G,,T,1,N,1168,,State,142.12820104,-35.3915587,NRS,1.79568708949055e-05,0.0200163060945973
